CODIGO_CONTABLE,NOMBRE_CUENTA,TIPO,GRUPO,PADRE JULIAN LORENTE LTDA,
740305,OBLIGACIONES CON EL PÚBLICO,7,6,0,
740310,Obligaciones interfinancieras,7,6,0,
740315,OBLIGACIONES INMEDIATAS,7,6,0,
740320,ACEPTACIONES EN CIRCULACIÓN,7,6,0,
740325,CUENTAS POR PAGAR,7,6,0,
740330,Obligaciones financieras,7,6,0,
740335,VALORES EN CIRCULACIÓN,7,6,0,
740345,OTROS PASIVOS,7,6,0,
740350,Contingentes,7,6,0,
7404,Depósitos y otras captaciones no cubiertas por El Fondo de Seguro de Depósito,7,4,0,
740405,OBLIGACIONES CON EL PÚBLICO,7,6,0,
740410,OBLIGACIONES INMEDIATAS,7,6,0,
7405,Descuentos en compras de cartera,7,4,0,
740505,Descuento en compra de cartera a entidades en liquidación,7,6,0,
740510,Descuento en compra de cartera a entidades activas,7,6,0,
7406,Deficiencia de provisiones,7,4,0,
740605,INVERSIONES,7,6,0,
740610,CARTERA DE CRÉDITOS,7,6,0,
740615,DEUDORES POR ACEPTACIÓN,7,6,0,
740620,CUENTAS POR COBRAR,7,6,0,
740625,Bienes adjudicados por pago y arrendamiento mercantil,7,6,0,
740630,OTROS ACTIVOS,7,6,0,
740635,Operaciones contingentes,7,6,0,
7407,Depósitos de entidades del sector público,7,4,177928.57,
740705,Depósitos monetarios,7,6,0,
740710,Depósitos de ahorro,7,6,0,
740715,Otros depósitos,7,6,0,
740720,Operaciones de reporto,7,6,0,
740725,Depósitos a plazo,7,6,177928.57,
740730,Depósitos por confirmar,7,6,0,
7408,Origen de capital,7,4,0,
740815,Reinversión,7,6,0,
740820,Revalorización del patrimonio,7,6,0,
7409,Valores y bienes recibidos en fideicomiso mercantil,7,4,0,
740905,En garantía,7,6,0,
740910,En administración,7,6,0,
740915,Inmobiliarios,7,6,0,
740920,Inversiones de disponibilidad restringida,7,6,0,
740925,Cartera de crédito,7,6,0,
740965,Cartera de créditos refinanciada,7,6,0,
740970,Cartera de créditos reestructurada,7,6,0,
740975,Bienes muebles,7,6,0,
740980,Bienes inmuebles,7,6,0,
740985,OTROS ACTIVOS,7,6,0,
740990,Otros,7,6,0,
7410,Capital suscrito no pagado,7,4,0,
7411,Pasivos adquiridos,7,4,0,
741105,Depósitos a la vista,7,6,0,
741110,Operaciones de reporto,7,6,0,
741115,Depósitos a plazo,7,6,0,
741120,OPERACIONES INTERFINANCIERAS,7,6,0,
741125,OBLIGACIONES INMEDIATAS,7,6,0,
741130,CUENTAS POR PAGAR,7,6,0,
741135,Obligaciones financieras,7,6,0,
741140,OTROS PASIVOS,7,6,0,
7412,Orden de prelación,7,4,0,
741205,Pasivos garantizados conforme a la ley,7,6,0,
741210,Costas judiciales causadas en interés común de los acreedores,7,6,0,
741215,Deudas con trabajadores e IESS,7,6,0,
741220,"Impuestos, tasas y contribuciones",7,6,0,
741225,Obligaciones por depósitos y captaciones del público,7,6,0,
741230,Otros créditos de acuerdo al orden y forma determinados en el Código Civil,7,6,0,
741235,"Accionistas, administradores y vinculados",7,6,0,
7414,Provisiones constituidas,7,4,1689759.14,
741401,Provisión cartera refinanciada crédito productivo,7,6,0,
741402,Provisión cartera refinanciada consumo,7,6,0,
741403,Provisión cartera refinanciada inmobiliaria,7,6,0,
741404,Provisión cartera refinanciada microcrédito,7,6,0,
741409,Provisión cartera reestructurada crédito productivo,7,6,1,
741410,Provisión cartera reestructurada consumo,7,6,62248.03,
741411,Provisión cartera reestructurada inmobiliaria,7,6,0,
741412,Provisión cartera reestructurada microcrédito,7,6,0,
741415,Provisión genérica por tecnología crediticia cartera de crédito productivo,7,6,0,
741416,Provisión genérica por tecnología crediticia cartera de crédito inmobiliario,7,6,0,
741417,Provisión genérica por tecnología crediticia cartera de consumo,7,6,249852.28,
741418,Provisión genérica por tecnología crediticia cartera de microcrédito,7,6,127993.45,
741419,Provisión genérica por tecnología crediticia cartera de crédito educativo,7,6,0,
741420,Provisión genérica voluntaria cartera de crédito productivo,7,6,0,
741421,Provisión genérica voluntaria cartera consumo,7,6,0,
741422,Provisión genérica voluntaria cartera inmobiliaria,7,6,0,
741423,Provisión genérica voluntaria cartera microcrédito,7,6,1249664.38,
741426,Provisión genérica por tecnología crediticia cartera de vivienda de interés social y público,7,6,0,
741428,Provisión genérica voluntaria cartera refinanciada,7,6,0,
741429,Provisión genérica voluntaria cartera reestructurada,7,6,0,
741431,Provisión cartera refinanciada de vivienda de interés social y público,7,6,0,
741432,Provisión cartera refinanciada educativo,7,6,0,
741435,Provisión cartera reestructurada de vivienda de interés social y público,7,6,0,
741436,Provisión cartera reestructurada educativo,7,6,0,
741440,Provisión genérica voluntaria cartera de vivienda de interés social y público ,7,6,0,
741441,Provisión genérica voluntaria cartera de crédito educativo,7,6,0,
7415,Depósitos o captaciones constituidos como garantía de préstamos,7,4,3154611.8,
741505,Cartera de crédito productivo,7,6,0,
741510,Cartera de consumo,7,6,3115258.4,
741515,Cartera de crédito inmobiliario,7,6,0,
741520,Cartera de microcrédito,7,6,39353.4,
741540,Cartera de crédito de vivienda de interés social y público,7,6,0,
741545,Cartera de crédito educativo,7,6,0,
7416,Intereses pagados por depósitos o captaciones constituidos como garantía de préstamos,7,4,0,
741605,Depósitos a la vista,7,6,0,
741610,Depósitos a plazo,7,6,0,
7417,Operaciones de financiamiento afianzadas,7,4,0,
741705,Créditos productivos,7,6,0,
741710,Microcréditos,7,6,0,
741715,Contingentes,7,6,0,
7490,Otras cuentas de orden acreedoras,7,4,0,
749010,Cartas de crédito avisadas,7,6,0,
749015,Aportes futuros del gobierno para capital,7,6,0,
749020,Créditos aprobados no instrumentados,7,6,0,
749025,Compensaciones para programas de créditos,7,6,0,
749090,Otras,7,6,0,
